#TI res=16x16, eps=1, dt=0.1, DT=1, Gaussian scenario
#TX REXI parameter M
#TY REXI parameter h
h\M	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384
0.001953125	1.1079678651	0.647743225585	0.171115803273	0.17049730816	0.170494226326	0.17048039552	0.169830793087	0.169841709171	0.170104660419	0.0602816737553	0.0908053745434	0.0429225581438	0.0447277878416	0.0433512539042	0.0434224840295
0.00390625	1.10796517905	0.647723920096	0.171114739013	0.170493950823	0.170479649902	0.169830641861	0.1698416945	0.170114970354	0.059862781156	0.0907703486127	0.0429235320709	0.0447275516454	0.0433510314335	0.0434225355916	0.0434055687294
0.0078125	1.10795443246	0.647646688382	0.171110303123	0.170477253013	0.169831570698	0.169841599988	0.170138765077	0.0591214179591	0.0907031094969	0.0429255176915	0.044727118264	0.0433505858694	0.04342263937	0.0434055811745	0.043394411166
0.015625	1.1079114071	0.647337415908	0.171042959221	0.169869810335	0.16984115244	0.170203631784	0.0579964809176	0.0905798213253	0.0429296431494	0.0447264073494	0.0433496921167	0.0434228495858	0.0434056072283	0.0433944012991	0.0433906726439
0.03125	1.10773833785	0.646077362423	0.170557304156	0.16983912237	0.170619640238	0.0568069442964	0.0903775877566	0.0429385374393	0.0447256076743	0.0433478930274	0.043423280977	0.04340566407	0.043394382448	0.0433906717174	0.0433916418572
0.0625	1.10703665283	0.641070737363	0.170413753152	0.180018610489	0.0515348058397	0.09014827475	0.0429591326655	0.0447264924562	0.0433442395313	0.0434241899851	0.0434057970802	0.0433943482692	0.0433906685288	0.0433916381416	0.0433916178795
0.125	1.10407373954	0.620761989386	0.158485128209	0.0753477512494	0.090390083883	0.0430138003448	0.0447382525408	0.0433366380363	0.0434262127817	0.0434061434906	0.0433942935049	0.0433906569266	0.043391630659	0.0433916196006	0.0433916217199
0.25	1.08920173679	0.535061525179	0.0986843507439	0.0941930873018	0.0432031612045	0.0448036474106	0.0433196403284	0.0434312596785	0.0434071884641	0.0433942329687	0.043390610804	0.0433916139141	0.0433916221735	0.0433916214001	0.0433916225233
0.5	0.932928767852	0.148688596719	0.119980253585	0.0443625357513	0.0451455446397	0.043272580659	0.0434474205719	0.0434110844122	0.0433942604709	0.0433903839097	0.0433915421636	0.0433916002868	0.0433915920825	0.0433915915967	0.0433915923903
1.0	49.2790985921	5.68613315653	0.0769690420468	0.0480087369508	0.0430525057129	0.0435444173512	0.0434341859295	0.0433941906151	0.0433883911761	0.0433905383708	0.0433908678058	0.0433908192228	0.043390810184	0.0433908097835	0.0433908110429
2.0	134155004.267	2629003.93168	0.764334298403	0.151510919207	0.0526171304201	0.0444881757112	0.0433517816279	0.0433607890697	0.0433834897076	0.0433985245558	0.0433962582967	0.0433957363398	0.0433956343502	0.0433956355831	0.043395653744
